slug,brand,variant,file_name,file_path,source_url,source_page,width_px,height_px,context,status
yoder_el_dorado_42_freestanding,yoder,main,yoder-el-dorado-42-freestanding-gallery-9.jpg,yoder/yoder-el-dorado-42-freestanding/yoder-el-dorado-42-freestanding-gallery-9.jpg,https://www.yodersmokers.com/wp-content/uploads/2025/09/875-2.jpg,https://www.yodersmokers.com/grills/42-el-dorado/,1000,655,Product Image,downloaded
yoder_flat_top_24x36_comp_cart_black,yoder,main,yoder-flat-top-24x36-comp-cart-black-hero.jpg,yoder/yoder-flat-top-24x36-comp-cart-black/yoder-flat-top-24x36-comp-cart-black-hero.jpg,https://www.atbbq.com/cdn/shop/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675864_1024x1024.jpg?v=1769008929,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390038805&?_pos=5&_fid=d6cedd3a8&_ss=c,658,658,Yoder Smokers 24x36 Flat Top Adjustable Charcoal Grill on Competition Cart,downloaded
yoder_flat_top_24x36_comp_cart_black,yoder,main,yoder-flat-top-24x36-comp-cart-black-gallery-1.jpg,yoder/yoder-flat-top-24x36-comp-cart-black/yoder-flat-top-24x36-comp-cart-black-gallery-1.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-black-outdoor-grill-1218355623.webp?v=1769550758,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390038805&?_pos=5&_fid=d6cedd3a8&_ss=c,1500,1500,shopify-featured,downloaded
yoder_flat_top_24x36_comp_cart_black,yoder,main,yoder-flat-top-24x36-comp-cart-black-gallery-2.jpg,yoder/yoder-flat-top-24x36-comp-cart-black/yoder-flat-top-24x36-comp-cart-black-gallery-2.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675864.jpg?v=1769008929,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390038805&?_pos=5&_fid=d6cedd3a8&_ss=c,658,658,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_black,yoder,main,yoder-flat-top-24x36-comp-cart-black-gallery-3.jpg,yoder/yoder-flat-top-24x36-comp-cart-black/yoder-flat-top-24x36-comp-cart-black-gallery-3.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675889.jpg?v=1769008956,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390038805&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_black,yoder,main,yoder-flat-top-24x36-comp-cart-black-gallery-4.jpg,yoder/yoder-flat-top-24x36-comp-cart-black/yoder-flat-top-24x36-comp-cart-black-gallery-4.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675888.jpg?v=1769008896,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390038805&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_black,yoder,main,yoder-flat-top-24x36-comp-cart-black-gallery-5.jpg,yoder/yoder-flat-top-24x36-comp-cart-black/yoder-flat-top-24x36-comp-cart-black-gallery-5.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675887.jpg?v=1769008869,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390038805&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_black,yoder,main,yoder-flat-top-24x36-comp-cart-black-gallery-6.jpg,yoder/yoder-flat-top-24x36-comp-cart-black/yoder-flat-top-24x36-comp-cart-black-gallery-6.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675886.jpg?v=1769008837,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390038805&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_black,yoder,main,yoder-flat-top-24x36-comp-cart-black-gallery-7.jpg,yoder/yoder-flat-top-24x36-comp-cart-black/yoder-flat-top-24x36-comp-cart-black-gallery-7.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675885.jpg?v=1769008810,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390038805&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_black,yoder,main,yoder-flat-top-24x36-comp-cart-black-gallery-8.jpg,yoder/yoder-flat-top-24x36-comp-cart-black/yoder-flat-top-24x36-comp-cart-black-gallery-8.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675884.jpg?v=1769008749,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390038805&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_black,yoder,main,yoder-flat-top-24x36-comp-cart-black-gallery-9.jpg,yoder/yoder-flat-top-24x36-comp-cart-black/yoder-flat-top-24x36-comp-cart-black-gallery-9.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675883.jpg?v=1769008777,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390038805&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_blue,yoder,main,yoder-flat-top-24x36-comp-cart-blue-hero.jpg,yoder/yoder-flat-top-24x36-comp-cart-blue/yoder-flat-top-24x36-comp-cart-blue-hero.jpg,https://www.atbbq.com/cdn/shop/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675864_1024x1024.jpg?v=1769008929,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390104341&?_pos=5&_fid=d6cedd3a8&_ss=c,658,658,Yoder Smokers 24x36 Flat Top Adjustable Charcoal Grill on Competition Cart,downloaded
yoder_flat_top_24x36_comp_cart_blue,yoder,main,yoder-flat-top-24x36-comp-cart-blue-gallery-1.jpg,yoder/yoder-flat-top-24x36-comp-cart-blue/yoder-flat-top-24x36-comp-cart-blue-gallery-1.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-blue-outdoor-grill-1218355622.webp?v=1769550730,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390104341&?_pos=5&_fid=d6cedd3a8&_ss=c,1500,1500,shopify-featured,downloaded
yoder_flat_top_24x36_comp_cart_blue,yoder,main,yoder-flat-top-24x36-comp-cart-blue-gallery-2.jpg,yoder/yoder-flat-top-24x36-comp-cart-blue/yoder-flat-top-24x36-comp-cart-blue-gallery-2.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675864.jpg?v=1769008929,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390104341&?_pos=5&_fid=d6cedd3a8&_ss=c,658,658,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_blue,yoder,main,yoder-flat-top-24x36-comp-cart-blue-gallery-3.jpg,yoder/yoder-flat-top-24x36-comp-cart-blue/yoder-flat-top-24x36-comp-cart-blue-gallery-3.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675889.jpg?v=1769008956,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390104341&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_blue,yoder,main,yoder-flat-top-24x36-comp-cart-blue-gallery-4.jpg,yoder/yoder-flat-top-24x36-comp-cart-blue/yoder-flat-top-24x36-comp-cart-blue-gallery-4.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675888.jpg?v=1769008896,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390104341&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_blue,yoder,main,yoder-flat-top-24x36-comp-cart-blue-gallery-5.jpg,yoder/yoder-flat-top-24x36-comp-cart-blue/yoder-flat-top-24x36-comp-cart-blue-gallery-5.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675887.jpg?v=1769008869,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390104341&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_blue,yoder,main,yoder-flat-top-24x36-comp-cart-blue-gallery-6.jpg,yoder/yoder-flat-top-24x36-comp-cart-blue/yoder-flat-top-24x36-comp-cart-blue-gallery-6.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675886.jpg?v=1769008837,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390104341&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_blue,yoder,main,yoder-flat-top-24x36-comp-cart-blue-gallery-7.jpg,yoder/yoder-flat-top-24x36-comp-cart-blue/yoder-flat-top-24x36-comp-cart-blue-gallery-7.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675885.jpg?v=1769008810,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390104341&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_blue,yoder,main,yoder-flat-top-24x36-comp-cart-blue-gallery-8.jpg,yoder/yoder-flat-top-24x36-comp-cart-blue/yoder-flat-top-24x36-comp-cart-blue-gallery-8.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675884.jpg?v=1769008749,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390104341&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_blue,yoder,main,yoder-flat-top-24x36-comp-cart-blue-gallery-9.jpg,yoder/yoder-flat-top-24x36-comp-cart-blue/yoder-flat-top-24x36-comp-cart-blue-gallery-9.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675883.jpg?v=1769008777,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390104341&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_green,yoder,main,yoder-flat-top-24x36-comp-cart-green-hero.jpg,yoder/yoder-flat-top-24x36-comp-cart-green/yoder-flat-top-24x36-comp-cart-green-hero.jpg,https://www.atbbq.com/cdn/shop/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675864_1024x1024.jpg?v=1769008929,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390202645&?_pos=5&_fid=d6cedd3a8&_ss=c,658,658,Yoder Smokers 24x36 Flat Top Adjustable Charcoal Grill on Competition Cart,downloaded
yoder_flat_top_24x36_comp_cart_green,yoder,main,yoder-flat-top-24x36-comp-cart-green-gallery-1.jpg,yoder/yoder-flat-top-24x36-comp-cart-green/yoder-flat-top-24x36-comp-cart-green-gallery-1.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-green-outdoor-grill-1218355618.webp?v=1769550610,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390202645&?_pos=5&_fid=d6cedd3a8&_ss=c,1500,1500,shopify-featured,downloaded
yoder_flat_top_24x36_comp_cart_green,yoder,main,yoder-flat-top-24x36-comp-cart-green-gallery-2.jpg,yoder/yoder-flat-top-24x36-comp-cart-green/yoder-flat-top-24x36-comp-cart-green-gallery-2.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675864.jpg?v=1769008929,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390202645&?_pos=5&_fid=d6cedd3a8&_ss=c,658,658,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_green,yoder,main,yoder-flat-top-24x36-comp-cart-green-gallery-3.jpg,yoder/yoder-flat-top-24x36-comp-cart-green/yoder-flat-top-24x36-comp-cart-green-gallery-3.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675889.jpg?v=1769008956,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390202645&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_green,yoder,main,yoder-flat-top-24x36-comp-cart-green-gallery-4.jpg,yoder/yoder-flat-top-24x36-comp-cart-green/yoder-flat-top-24x36-comp-cart-green-gallery-4.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675888.jpg?v=1769008896,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390202645&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_green,yoder,main,yoder-flat-top-24x36-comp-cart-green-gallery-5.jpg,yoder/yoder-flat-top-24x36-comp-cart-green/yoder-flat-top-24x36-comp-cart-green-gallery-5.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675887.jpg?v=1769008869,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390202645&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_green,yoder,main,yoder-flat-top-24x36-comp-cart-green-gallery-6.jpg,yoder/yoder-flat-top-24x36-comp-cart-green/yoder-flat-top-24x36-comp-cart-green-gallery-6.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675886.jpg?v=1769008837,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390202645&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_green,yoder,main,yoder-flat-top-24x36-comp-cart-green-gallery-7.jpg,yoder/yoder-flat-top-24x36-comp-cart-green/yoder-flat-top-24x36-comp-cart-green-gallery-7.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675885.jpg?v=1769008810,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390202645&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_green,yoder,main,yoder-flat-top-24x36-comp-cart-green-gallery-8.jpg,yoder/yoder-flat-top-24x36-comp-cart-green/yoder-flat-top-24x36-comp-cart-green-gallery-8.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675884.jpg?v=1769008749,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390202645&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_green,yoder,main,yoder-flat-top-24x36-comp-cart-green-gallery-9.jpg,yoder/yoder-flat-top-24x36-comp-cart-green/yoder-flat-top-24x36-comp-cart-green-gallery-9.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675883.jpg?v=1769008777,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390202645&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_military_green,yoder,main,yoder-flat-top-24x36-comp-cart-military-green-hero.jpg,yoder/yoder-flat-top-24x36-comp-cart-military-green/yoder-flat-top-24x36-comp-cart-military-green-hero.jpg,https://www.atbbq.com/cdn/shop/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675864_1024x1024.jpg?v=1769008929,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390235413&?_pos=5&_fid=d6cedd3a8&_ss=c,658,658,Yoder Smokers 24x36 Flat Top Adjustable Charcoal Grill on Competition Cart,downloaded
yoder_flat_top_24x36_comp_cart_military_green,yoder,main,yoder-flat-top-24x36-comp-cart-military-green-gallery-1.jpg,yoder/yoder-flat-top-24x36-comp-cart-military-green/yoder-flat-top-24x36-comp-cart-military-green-gallery-1.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-military-green-outdoor-grill-1218355617.webp?v=1769550637,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390235413&?_pos=5&_fid=d6cedd3a8&_ss=c,1500,1500,shopify-featured,downloaded
yoder_flat_top_24x36_comp_cart_military_green,yoder,main,yoder-flat-top-24x36-comp-cart-military-green-gallery-2.jpg,yoder/yoder-flat-top-24x36-comp-cart-military-green/yoder-flat-top-24x36-comp-cart-military-green-gallery-2.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675864.jpg?v=1769008929,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390235413&?_pos=5&_fid=d6cedd3a8&_ss=c,658,658,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_military_green,yoder,main,yoder-flat-top-24x36-comp-cart-military-green-gallery-3.jpg,yoder/yoder-flat-top-24x36-comp-cart-military-green/yoder-flat-top-24x36-comp-cart-military-green-gallery-3.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675889.jpg?v=1769008956,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390235413&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_military_green,yoder,main,yoder-flat-top-24x36-comp-cart-military-green-gallery-4.jpg,yoder/yoder-flat-top-24x36-comp-cart-military-green/yoder-flat-top-24x36-comp-cart-military-green-gallery-4.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675888.jpg?v=1769008896,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390235413&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_military_green,yoder,main,yoder-flat-top-24x36-comp-cart-military-green-gallery-5.jpg,yoder/yoder-flat-top-24x36-comp-cart-military-green/yoder-flat-top-24x36-comp-cart-military-green-gallery-5.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675887.jpg?v=1769008869,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390235413&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_military_green,yoder,main,yoder-flat-top-24x36-comp-cart-military-green-gallery-6.jpg,yoder/yoder-flat-top-24x36-comp-cart-military-green/yoder-flat-top-24x36-comp-cart-military-green-gallery-6.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675886.jpg?v=1769008837,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390235413&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_military_green,yoder,main,yoder-flat-top-24x36-comp-cart-military-green-gallery-7.jpg,yoder/yoder-flat-top-24x36-comp-cart-military-green/yoder-flat-top-24x36-comp-cart-military-green-gallery-7.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675885.jpg?v=1769008810,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390235413&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_military_green,yoder,main,yoder-flat-top-24x36-comp-cart-military-green-gallery-8.jpg,yoder/yoder-flat-top-24x36-comp-cart-military-green/yoder-flat-top-24x36-comp-cart-military-green-gallery-8.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675884.jpg?v=1769008749,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390235413&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_military_green,yoder,main,yoder-flat-top-24x36-comp-cart-military-green-gallery-9.jpg,yoder/yoder-flat-top-24x36-comp-cart-military-green/yoder-flat-top-24x36-comp-cart-military-green-gallery-9.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675883.jpg?v=1769008777,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390235413&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_orange,yoder,main,yoder-flat-top-24x36-comp-cart-orange-hero.jpg,yoder/yoder-flat-top-24x36-comp-cart-orange/yoder-flat-top-24x36-comp-cart-orange-hero.jpg,https://www.atbbq.com/cdn/shop/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675864_1024x1024.jpg?v=1769008929,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390006037&?_pos=5&_fid=d6cedd3a8&_ss=c,658,658,Yoder Smokers 24x36 Flat Top Adjustable Charcoal Grill on Competition Cart,downloaded
yoder_flat_top_24x36_comp_cart_orange,yoder,main,yoder-flat-top-24x36-comp-cart-orange-gallery-1.jpg,yoder/yoder-flat-top-24x36-comp-cart-orange/yoder-flat-top-24x36-comp-cart-orange-gallery-1.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-orange-outdoor-grill-1218355621.webp?v=1769550789,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390006037&?_pos=5&_fid=d6cedd3a8&_ss=c,1500,1500,shopify-featured,downloaded
yoder_flat_top_24x36_comp_cart_orange,yoder,main,yoder-flat-top-24x36-comp-cart-orange-gallery-2.jpg,yoder/yoder-flat-top-24x36-comp-cart-orange/yoder-flat-top-24x36-comp-cart-orange-gallery-2.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675864.jpg?v=1769008929,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390006037&?_pos=5&_fid=d6cedd3a8&_ss=c,658,658,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_orange,yoder,main,yoder-flat-top-24x36-comp-cart-orange-gallery-3.jpg,yoder/yoder-flat-top-24x36-comp-cart-orange/yoder-flat-top-24x36-comp-cart-orange-gallery-3.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675889.jpg?v=1769008956,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390006037&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
